file_name,text
MultiCamVideo/train/f35_aperture2.4/scene1450/videos/cam08.mp4,a woman in a blue sweater standing in front of a power pole
MultiCamVideo/train/f35_aperture2.4/scene1450/videos/cam06.mp4,a woman in a blue shirt standing on a dirt road
MultiCamVideo/train/f35_aperture2.4/scene1450/videos/cam01.mp4,a woman in a blue shirt is standing in front of a power pole
MultiCamVideo/train/f35_aperture2.4/scene1450/videos/cam03.mp4,a woman in a blue sweater standing in front of a power pole
MultiCamVideo/train/f35_aperture2.4/scene1450/videos/cam10.mp4,a woman in a blue sweater is walking on the grass
MultiCamVideo/train/f35_aperture2.4/scene1450/videos/cam05.mp4,a woman in a blue shirt is standing on a field
MultiCamVideo/train/f35_aperture2.4/scene1450/videos/cam04.mp4,a woman in a blue shirt is standing in front of a power pole
MultiCamVideo/train/f35_aperture2.4/scene1450/videos/cam02.mp4,a woman in a blue shirt is standing in the middle of a field
MultiCamVideo/train/f35_aperture2.4/scene1450/videos/cam09.mp4,a woman in a blue shirt is walking on the grass
MultiCamVideo/train/f35_aperture2.4/scene1450/videos/cam07.mp4,a woman in a blue sweater standing on a dirt road
MultiCamVideo/train/f35_aperture2.4/scene401/videos/cam08.mp4,a woman in a pink sweater standing in front of a hotel
MultiCamVideo/train/f35_aperture2.4/scene401/videos/cam06.mp4,a woman in a pink sweater standing in a mall
MultiCamVideo/train/f35_aperture2.4/scene401/videos/cam01.mp4,a woman in a pink sweater standing in a lobby
MultiCamVideo/train/f35_aperture2.4/scene401/videos/cam03.mp4,a woman in a pink sweater standing in a lobby
MultiCamVideo/train/f35_aperture2.4/scene401/videos/cam10.mp4,a woman in a pink sweater standing in front of a hat shop
MultiCamVideo/train/f35_aperture2.4/scene401/videos/cam05.mp4,a woman in a pink sweater standing in front of a building
MultiCamVideo/train/f35_aperture2.4/scene401/videos/cam04.mp4,a woman in a pink sweater standing in front of a building
MultiCamVideo/train/f35_aperture2.4/scene401/videos/cam02.mp4,a woman in a black dress standing in front of a hat store
MultiCamVideo/train/f35_aperture2.4/scene401/videos/cam09.mp4,a woman in a pink sweater standing in front of a building
MultiCamVideo/train/f35_aperture2.4/scene401/videos/cam07.mp4,a woman in a pink sweater standing in a lobby
MultiCamVideo/train/f35_aperture2.4/scene1779/videos/cam08.mp4,a man is playing a video game in a room
MultiCamVideo/train/f35_aperture2.4/scene1779/videos/cam06.mp4,a man is holding a basketball in a room
MultiCamVideo/train/f35_aperture2.4/scene1779/videos/cam01.mp4,a man is playing a video game in a bakery
MultiCamVideo/train/f35_aperture2.4/scene1779/videos/cam03.mp4,a man is playing a video game in a bakery
MultiCamVideo/train/f35_aperture2.4/scene1779/videos/cam10.mp4,a man is standing in front of a bakery sign
MultiCamVideo/train/f35_aperture2.4/scene1779/videos/cam05.mp4,a man is playing a video game in a bakery
MultiCamVideo/train/f35_aperture2.4/scene1779/videos/cam04.mp4,a woman is stretching in front of a bakery time sign
MultiCamVideo/train/f35_aperture2.4/scene1779/videos/cam02.mp4,a woman is standing in front of a bakery sign
MultiCamVideo/train/f35_aperture2.4/scene1779/videos/cam09.mp4,a man is playing a video game in a bakery
MultiCamVideo/train/f35_aperture2.4/scene1779/videos/cam07.mp4,a man in a black shirt is playing a video game
MultiCamVideo/train/f35_aperture2.4/scene1545/videos/cam08.mp4,a man is walking on a cobblestone street
MultiCamVideo/train/f35_aperture2.4/scene1545/videos/cam06.mp4,a man is kneeling on the ground in front of a building
MultiCamVideo/train/f35_aperture2.4/scene1545/videos/cam01.mp4,a man is walking down the street in a city
MultiCamVideo/train/f35_aperture2.4/scene1545/videos/cam03.mp4,a man is standing on the street in front of colorful buildings
MultiCamVideo/train/f35_aperture2.4/scene1545/videos/cam10.mp4,a man is standing on the street in front of a building
MultiCamVideo/train/f35_aperture2.4/scene1545/videos/cam05.mp4,a man is standing on the street in front of colorful buildings
MultiCamVideo/train/f35_aperture2.4/scene1545/videos/cam04.mp4,a man is standing on the street in front of a building
MultiCamVideo/train/f35_aperture2.4/scene1545/videos/cam02.mp4,a person is walking down a street in a video game
MultiCamVideo/train/f35_aperture2.4/scene1545/videos/cam09.mp4,a man is standing on the street in front of a building
MultiCamVideo/train/f35_aperture2.4/scene1545/videos/cam07.mp4,a man is standing on a street in front of a building
MultiCamVideo/train/f35_aperture2.4/scene2006/videos/cam08.mp4,a man standing in a room with a bed and a tv
MultiCamVideo/train/f35_aperture2.4/scene2006/videos/cam06.mp4,a man standing in a room with a tv
MultiCamVideo/train/f35_aperture2.4/scene2006/videos/cam01.mp4,a man standing in a room with a bed and a tv
MultiCamVideo/train/f35_aperture2.4/scene2006/videos/cam03.mp4,a man standing in a room with a bed and a tv
MultiCamVideo/train/f35_aperture2.4/scene2006/videos/cam10.mp4,a man standing in a room with a bed and a dresser
MultiCamVideo/train/f35_aperture2.4/scene2006/videos/cam05.mp4,a man in a room with a bed and a tv
MultiCamVideo/train/f35_aperture2.4/scene2006/videos/cam04.mp4,a man in a t - shirt and shorts standing in a room
MultiCamVideo/train/f35_aperture2.4/scene2006/videos/cam02.mp4,a man in a room with a bed and a tv
MultiCamVideo/train/f35_aperture2.4/scene2006/videos/cam09.mp4,a man standing in a room with a bed and a dresser
MultiCamVideo/train/f35_aperture2.4/scene2006/videos/cam07.mp4,a man in a t - shirt and shorts standing in a room
MultiCamVideo/train/f35_aperture2.4/scene1909/videos/cam08.mp4,a man in a blue shirt and tie standing in an office
MultiCamVideo/train/f35_aperture2.4/scene1909/videos/cam06.mp4,a man in a blue shirt and tie is standing in an office
MultiCamVideo/train/f35_aperture2.4/scene1909/videos/cam01.mp4,a man in a blue shirt is pointing at something
MultiCamVideo/train/f35_aperture2.4/scene1909/videos/cam03.mp4,a man in a blue shirt and tie standing in an office
MultiCamVideo/train/f35_aperture2.4/scene1909/videos/cam10.mp4,a man in a blue shirt and gray pants is stretching
MultiCamVideo/train/f35_aperture2.4/scene1909/videos/cam05.mp4,a man in a blue shirt and gray pants is standing in an office
MultiCamVideo/train/f35_aperture2.4/scene1909/videos/cam04.mp4,a man in a blue shirt and gray pants is standing in an office
MultiCamVideo/train/f35_aperture2.4/scene1909/videos/cam02.mp4,a man in a blue shirt and gray pants is dancing
MultiCamVideo/train/f35_aperture2.4/scene1909/videos/cam09.mp4,a man in a blue shirt and gray pants is stretching
MultiCamVideo/train/f35_aperture2.4/scene1909/videos/cam07.mp4,a man in a blue shirt and gray pants is stretching
MultiCamVideo/train/f35_aperture2.4/scene2268/videos/cam08.mp4,a white umbrella
MultiCamVideo/train/f35_aperture2.4/scene2268/videos/cam06.mp4,a white umbrella
MultiCamVideo/train/f35_aperture2.4/scene2268/videos/cam01.mp4,a man sitting on a bench with an umbrella in front of him
MultiCamVideo/train/f35_aperture2.4/scene2268/videos/cam03.mp4,a couple of umbrellas
MultiCamVideo/train/f35_aperture2.4/scene2268/videos/cam10.mp4,a black and white cat
MultiCamVideo/train/f35_aperture2.4/scene2268/videos/cam05.mp4,a black cat sitting under an umbrella
MultiCamVideo/train/f35_aperture2.4/scene2268/videos/cam04.mp4,a person sitting on a bench with a laptop
MultiCamVideo/train/f35_aperture2.4/scene2268/videos/cam02.mp4,a white umbrella
MultiCamVideo/train/f35_aperture2.4/scene2268/videos/cam09.mp4,a man and woman sitting on a bench
MultiCamVideo/train/f35_aperture2.4/scene2268/videos/cam07.mp4,a man sitting on a bench
MultiCamVideo/train/f35_aperture2.4/scene2962/videos/cam08.mp4,a man standing in a dark room with a flashlight
MultiCamVideo/train/f35_aperture2.4/scene2962/videos/cam06.mp4,a woman in a pink sweater is standing in a room
MultiCamVideo/train/f35_aperture2.4/scene2962/videos/cam01.mp4,a man in a suit standing in front of a building
MultiCamVideo/train/f35_aperture2.4/scene2962/videos/cam03.mp4,a woman is standing in front of a light fixture
MultiCamVideo/train/f35_aperture2.4/scene2962/videos/cam10.mp4,a woman is standing in a room with a light on
MultiCamVideo/train/f35_aperture2.4/scene2962/videos/cam05.mp4,a woman is pointing at something in a dark room
MultiCamVideo/train/f35_aperture2.4/scene2962/videos/cam04.mp4,a woman is practicing karate in a dark room
MultiCamVideo/train/f35_aperture2.4/scene2962/videos/cam02.mp4,a woman is standing in a room with lights
MultiCamVideo/train/f35_aperture2.4/scene2962/videos/cam09.mp4,a woman is pointing at something in a room
MultiCamVideo/train/f35_aperture2.4/scene2962/videos/cam07.mp4,a woman is standing in front of a wall with a light on
MultiCamVideo/train/f35_aperture2.4/scene1829/videos/cam08.mp4,a man sitting on a wooden floor with a skateboard
MultiCamVideo/train/f35_aperture2.4/scene1829/videos/cam06.mp4,a man is kneeling on the floor in front of a painting
MultiCamVideo/train/f35_aperture2.4/scene1829/videos/cam01.mp4,a man is sitting on a wooden floor in a room
MultiCamVideo/train/f35_aperture2.4/scene1829/videos/cam03.mp4,a man is sitting on a wooden floor in a room
MultiCamVideo/train/f35_aperture2.4/scene1829/videos/cam10.mp4,a man is sitting on a wooden floor in a room
MultiCamVideo/train/f35_aperture2.4/scene1829/videos/cam05.mp4,a man is sitting on a wooden floor in a room
MultiCamVideo/train/f35_aperture2.4/scene1829/videos/cam04.mp4,a man in a striped shirt is sitting on a wooden floor
MultiCamVideo/train/f35_aperture2.4/scene1829/videos/cam02.mp4,a man kneeling on the floor in a room
MultiCamVideo/train/f35_aperture2.4/scene1829/videos/cam09.mp4,a man is sitting on a wooden floor in a room
MultiCamVideo/train/f35_aperture2.4/scene1829/videos/cam07.mp4,a man is sitting on a wooden floor in a room
MultiCamVideo/train/f35_aperture2.4/scene3282/videos/cam08.mp4,the man is standing on a rock with his arms outstretched
MultiCamVideo/train/f35_aperture2.4/scene3282/videos/cam06.mp4,a man in a blue shirt is standing on a rock
MultiCamVideo/train/f35_aperture2.4/scene3282/videos/cam01.mp4,the man is standing on a dirt path with his hands outstretched
MultiCamVideo/train/f35_aperture2.4/scene3282/videos/cam03.mp4,a man in a blue shirt and tie standing on a rock
MultiCamVideo/train/f35_aperture2.4/scene3282/videos/cam10.mp4,a man in a blue shirt is standing on a rock
MultiCamVideo/train/f35_aperture2.4/scene3282/videos/cam05.mp4,a man in a blue shirt is standing in front of a stone wall
MultiCamVideo/train/f35_aperture2.4/scene3282/videos/cam04.mp4,a man in a blue shirt is standing in front of a mountain
MultiCamVideo/train/f35_aperture2.4/scene3282/videos/cam02.mp4,a man in a blue shirt is standing on a hill
MultiCamVideo/train/f35_aperture2.4/scene3282/videos/cam09.mp4,the man is standing on a rock with his arms outstretched
MultiCamVideo/train/f35_aperture2.4/scene3282/videos/cam07.mp4,a man in a blue shirt is standing on a rock
MultiCamVideo/train/f35_aperture2.4/scene2147/videos/cam08.mp4,a woman in a pink sweater is doing a dance
MultiCamVideo/train/f35_aperture2.4/scene2147/videos/cam06.mp4,a woman in a pink sweater is dancing in front of a building
MultiCamVideo/train/f35_aperture2.4/scene2147/videos/cam01.mp4,a woman in a pink shirt is standing in front of a building
MultiCamVideo/train/f35_aperture2.4/scene2147/videos/cam03.mp4,a woman in a pink sweater is doing a dance
MultiCamVideo/train/f35_aperture2.4/scene2147/videos/cam10.mp4,a woman in a pink sweater is dancing in the street
MultiCamVideo/train/f35_aperture2.4/scene2147/videos/cam05.mp4,a woman in a pink sweater and leggings is standing on a street corner
MultiCamVideo/train/f35_aperture2.4/scene2147/videos/cam04.mp4,a woman in a pink sweater is dancing in front of a building
MultiCamVideo/train/f35_aperture2.4/scene2147/videos/cam02.mp4,a woman in a pink sweater is dancing in front of a building
MultiCamVideo/train/f35_aperture2.4/scene2147/videos/cam09.mp4,a woman in a pink sweater is standing on the street
MultiCamVideo/train/f35_aperture2.4/scene2147/videos/cam07.mp4,a woman in a pink sweater is dancing in the street
MultiCamVideo/train/f35_aperture2.4/scene531/videos/cam08.mp4,a woman pointing at something in a city
MultiCamVideo/train/f35_aperture2.4/scene531/videos/cam06.mp4,a woman is pointing at something in the street
MultiCamVideo/train/f35_aperture2.4/scene531/videos/cam01.mp4,a forklift is parked in front of a building
MultiCamVideo/train/f35_aperture2.4/scene531/videos/cam03.mp4,a woman is pointing at something in the middle of a street
MultiCamVideo/train/f35_aperture2.4/scene531/videos/cam10.mp4,a woman pointing at something in a city
MultiCamVideo/train/f35_aperture2.4/scene531/videos/cam05.mp4,a woman pointing at something in a city
MultiCamVideo/train/f35_aperture2.4/scene531/videos/cam04.mp4,a woman is pointing at something in a city
MultiCamVideo/train/f35_aperture2.4/scene531/videos/cam02.mp4,a woman is pointing at something in front of a building
MultiCamVideo/train/f35_aperture2.4/scene531/videos/cam09.mp4,a woman is pointing at something in a warehouse
MultiCamVideo/train/f35_aperture2.4/scene531/videos/cam07.mp4,a woman is pointing at something in a city
MultiCamVideo/train/f35_aperture2.4/scene1460/videos/cam08.mp4,a man in a green sweatshirt is standing on a dirt field
MultiCamVideo/train/f35_aperture2.4/scene1460/videos/cam06.mp4,a man is standing in front of a building
MultiCamVideo/train/f35_aperture2.4/scene1460/videos/cam01.mp4,a man is standing in front of a wall
MultiCamVideo/train/f35_aperture2.4/scene1460/videos/cam03.mp4,a man is standing in front of a building
MultiCamVideo/train/f35_aperture2.4/scene1460/videos/cam10.mp4,a man is standing in front of a building
MultiCamVideo/train/f35_aperture2.4/scene1460/videos/cam05.mp4,a man is standing in front of a building
MultiCamVideo/train/f35_aperture2.4/scene1460/videos/cam04.mp4,a man is dancing in front of a building
MultiCamVideo/train/f35_aperture2.4/scene1460/videos/cam02.mp4,a man is jumping in the air in front of a wall
MultiCamVideo/train/f35_aperture2.4/scene1460/videos/cam09.mp4,a man is standing on a dirt field with his arms outstretched
MultiCamVideo/train/f35_aperture2.4/scene1460/videos/cam07.mp4,a man is standing in front of a building
MultiCamVideo/train/f35_aperture2.4/scene3083/videos/cam08.mp4,a man is walking down a street in a city
MultiCamVideo/train/f35_aperture2.4/scene3083/videos/cam06.mp4,a man is standing in the middle of a city street
MultiCamVideo/train/f35_aperture2.4/scene3083/videos/cam01.mp4,a man is walking down a street at night
MultiCamVideo/train/f35_aperture2.4/scene3083/videos/cam03.mp4,a man is standing on a street corner
MultiCamVideo/train/f35_aperture2.4/scene3083/videos/cam10.mp4,a man is walking down a street in a city
MultiCamVideo/train/f35_aperture2.4/scene3083/videos/cam05.mp4,a man is walking down a street in a city
MultiCamVideo/train/f35_aperture2.4/scene3083/videos/cam04.mp4,a man is walking down a street at night
MultiCamVideo/train/f35_aperture2.4/scene3083/videos/cam02.mp4,a man is walking on a street in the rain
MultiCamVideo/train/f35_aperture2.4/scene3083/videos/cam09.mp4,a man is walking down a street at night
MultiCamVideo/train/f35_aperture2.4/scene3083/videos/cam07.mp4,a man is walking down a street at night
MultiCamVideo/train/f35_aperture2.4/scene1086/videos/cam08.mp4,a young boy in yellow shirt and yellow shoes is playing with a wii
MultiCamVideo/train/f35_aperture2.4/scene1086/videos/cam06.mp4,a man in a yellow shirt is standing in a room
MultiCamVideo/train/f35_aperture2.4/scene1086/videos/cam01.mp4,a woman in yellow standing in the middle of a room
MultiCamVideo/train/f35_aperture2.4/scene1086/videos/cam03.mp4,a woman in yellow standing in a room
MultiCamVideo/train/f35_aperture2.4/scene1086/videos/cam10.mp4,a woman in yellow standing in the middle of a room
MultiCamVideo/train/f35_aperture2.4/scene1086/videos/cam05.mp4,a woman in a yellow shirt is playing with a frisbee in a living room
MultiCamVideo/train/f35_aperture2.4/scene1086/videos/cam04.mp4,a woman in a yellow shirt is standing in a living room
MultiCamVideo/train/f35_aperture2.4/scene1086/videos/cam02.mp4,a woman in yellow standing in a large room
MultiCamVideo/train/f35_aperture2.4/scene1086/videos/cam09.mp4,two people in a room with a staircase and a window
MultiCamVideo/train/f35_aperture2.4/scene1086/videos/cam07.mp4,a woman in yellow is standing in a large room
MultiCamVideo/train/f35_aperture2.4/scene1467/videos/cam08.mp4,a woman is playing a game in a city
MultiCamVideo/train/f35_aperture2.4/scene1467/videos/cam06.mp4,a woman in a black shirt is doing a yoga pose
MultiCamVideo/train/f35_aperture2.4/scene1467/videos/cam01.mp4,a woman is throwing a frisbee in front of a building
MultiCamVideo/train/f35_aperture2.4/scene1467/videos/cam03.mp4,a woman is throwing a frisbee in front of a building
MultiCamVideo/train/f35_aperture2.4/scene1467/videos/cam10.mp4,a woman is playing a video game on a street
MultiCamVideo/train/f35_aperture2.4/scene1467/videos/cam05.mp4,a woman in a black shirt is playing with a skateboard
MultiCamVideo/train/f35_aperture2.4/scene1467/videos/cam04.mp4,a woman is throwing a frisbee in front of a building
MultiCamVideo/train/f35_aperture2.4/scene1467/videos/cam02.mp4,a woman in black shirt and black pants is doing a dance
MultiCamVideo/train/f35_aperture2.4/scene1467/videos/cam09.mp4,a woman is sitting on a bench in a city
MultiCamVideo/train/f35_aperture2.4/scene1467/videos/cam07.mp4,a woman is riding a bike in a city street
MultiCamVideo/train/f35_aperture2.4/scene605/videos/cam08.mp4,a man in a t - shirt is holding a bird
MultiCamVideo/train/f35_aperture2.4/scene605/videos/cam06.mp4,a man in a t - shirt is standing in front of a park
MultiCamVideo/train/f35_aperture2.4/scene605/videos/cam01.mp4,a man is holding a balloon in front of a carnival
MultiCamVideo/train/f35_aperture2.4/scene605/videos/cam03.mp4,a man is standing in the snow with a skateboard
MultiCamVideo/train/f35_aperture2.4/scene605/videos/cam10.mp4,a man in a t - shirt is standing in front of a tree
MultiCamVideo/train/f35_aperture2.4/scene605/videos/cam05.mp4,a man is standing in front of a carnival
MultiCamVideo/train/f35_aperture2.4/scene605/videos/cam04.mp4,a man is standing in front of a candy store
MultiCamVideo/train/f35_aperture2.4/scene605/videos/cam02.mp4,a man is standing in front of a carnival
MultiCamVideo/train/f35_aperture2.4/scene605/videos/cam09.mp4,a man is standing in front of a snow covered area
MultiCamVideo/train/f35_aperture2.4/scene605/videos/cam07.mp4,a man is holding a bird in his hand
MultiCamVideo/train/f35_aperture2.4/scene883/videos/cam08.mp4,a woman standing on a tiled floor in a room
MultiCamVideo/train/f35_aperture2.4/scene883/videos/cam06.mp4,a woman standing in a large room with her arms outstretched
MultiCamVideo/train/f35_aperture2.4/scene883/videos/cam01.mp4,a 3d rendering of a room with a floor made of tiles
MultiCamVideo/train/f35_aperture2.4/scene883/videos/cam03.mp4,a woman standing in a room with a large floor
MultiCamVideo/train/f35_aperture2.4/scene883/videos/cam10.mp4,a person standing in a room with a large floor
MultiCamVideo/train/f35_aperture2.4/scene883/videos/cam05.mp4,a woman standing in a room with a large floor
MultiCamVideo/train/f35_aperture2.4/scene883/videos/cam04.mp4,a woman is standing in a room with a large floor
MultiCamVideo/train/f35_aperture2.4/scene883/videos/cam02.mp4,a person standing in a room with a large window
MultiCamVideo/train/f35_aperture2.4/scene883/videos/cam09.mp4,a room with a floor made of tiles
MultiCamVideo/train/f35_aperture2.4/scene883/videos/cam07.mp4,a woman standing in a large room with a large floor
MultiCamVideo/train/f35_aperture2.4/scene1050/videos/cam08.mp4,a woman in a pink shirt and green pants
MultiCamVideo/train/f35_aperture2.4/scene1050/videos/cam06.mp4,a woman in a pink and grey sweater standing in front of a window
MultiCamVideo/train/f35_aperture2.4/scene1050/videos/cam01.mp4,a woman in a pink and grey sweater standing in front of a window
MultiCamVideo/train/f35_aperture2.4/scene1050/videos/cam03.mp4,a woman with red hair standing in front of a window
MultiCamVideo/train/f35_aperture2.4/scene1050/videos/cam10.mp4,a woman in a pink shirt and blue pants
MultiCamVideo/train/f35_aperture2.4/scene1050/videos/cam05.mp4,a young girl in a pink dress standing in front of a window
MultiCamVideo/train/f35_aperture2.4/scene1050/videos/cam04.mp4,a woman in a pink sweatshirt and grey hoodie
MultiCamVideo/train/f35_aperture2.4/scene1050/videos/cam02.mp4,a woman in a pink shirt and green pants
MultiCamVideo/train/f35_aperture2.4/scene1050/videos/cam09.mp4,a woman with red hair standing in front of a large suitcase
MultiCamVideo/train/f35_aperture2.4/scene1050/videos/cam07.mp4,a woman in a pink and grey sweater standing in front of a window
MultiCamVideo/train/f35_aperture2.4/scene2601/videos/cam08.mp4,a woman is standing in a lobby
MultiCamVideo/train/f35_aperture2.4/scene2601/videos/cam06.mp4,a woman in a pink sweater is doing a dance
MultiCamVideo/train/f35_aperture2.4/scene2601/videos/cam01.mp4,a woman is doing a yoga pose in a mall
MultiCamVideo/train/f35_aperture2.4/scene2601/videos/cam03.mp4,a woman in a pink sweater is standing in a mall
MultiCamVideo/train/f35_aperture2.4/scene2601/videos/cam10.mp4,a woman in a pink sweater is doing a dance
MultiCamVideo/train/f35_aperture2.4/scene2601/videos/cam05.mp4,a woman in a pink sweater is doing yoga
MultiCamVideo/train/f35_aperture2.4/scene2601/videos/cam04.mp4,a woman is doing yoga in a mall
MultiCamVideo/train/f35_aperture2.4/scene2601/videos/cam02.mp4,a woman is doing a yoga pose in a mall
MultiCamVideo/train/f35_aperture2.4/scene2601/videos/cam09.mp4,a woman is doing a yoga pose in a mall
MultiCamVideo/train/f35_aperture2.4/scene2601/videos/cam07.mp4,a woman in a pink sweater is standing in front of a neon sign
MultiCamVideo/train/f35_aperture2.4/scene1920/videos/cam08.mp4,a man standing in a room with a plant
MultiCamVideo/train/f35_aperture2.4/scene1920/videos/cam06.mp4,a man in a white shirt standing in an office
MultiCamVideo/train/f35_aperture2.4/scene1920/videos/cam01.mp4,a bald man standing in an office with a plant
MultiCamVideo/train/f35_aperture2.4/scene1920/videos/cam03.mp4,a man standing in a room with a plant
MultiCamVideo/train/f35_aperture2.4/scene1920/videos/cam10.mp4,a man standing in a hallway with a plant
MultiCamVideo/train/f35_aperture2.4/scene1920/videos/cam05.mp4,a man standing in a room with a plant
MultiCamVideo/train/f35_aperture2.4/scene1920/videos/cam04.mp4,a bald man standing in a room with a plant
MultiCamVideo/train/f35_aperture2.4/scene1920/videos/cam02.mp4,a bald man standing in an office with a plant
MultiCamVideo/train/f35_aperture2.4/scene1920/videos/cam09.mp4,a man standing in an office with a plant
MultiCamVideo/train/f35_aperture2.4/scene1920/videos/cam07.mp4,a man standing in an office with a plant
MultiCamVideo/train/f35_aperture2.4/scene2384/videos/cam08.mp4,a man in camouflage standing on a street
MultiCamVideo/train/f35_aperture2.4/scene2384/videos/cam06.mp4,a man in camouflage pants is standing in the street
MultiCamVideo/train/f35_aperture2.4/scene2384/videos/cam01.mp4,a man in camouflage pants is standing in the street
MultiCamVideo/train/f35_aperture2.4/scene2384/videos/cam03.mp4,a man in camouflage is standing on a street
MultiCamVideo/train/f35_aperture2.4/scene2384/videos/cam10.mp4,a man in camouflage pants is standing on a street
MultiCamVideo/train/f35_aperture2.4/scene2384/videos/cam05.mp4,a man in camouflage pants is walking down a street
MultiCamVideo/train/f35_aperture2.4/scene2384/videos/cam04.mp4,a man in camouflage pants is standing on a street
MultiCamVideo/train/f35_aperture2.4/scene2384/videos/cam02.mp4,a man in camouflage pants is standing on a street
MultiCamVideo/train/f35_aperture2.4/scene2384/videos/cam09.mp4,a man in camouflage is standing on a street with a fire
MultiCamVideo/train/f35_aperture2.4/scene2384/videos/cam07.mp4,a man in camouflage pants is standing on a street
MultiCamVideo/train/f35_aperture2.4/scene2772/videos/cam08.mp4,a parking lot with trees and bushes
MultiCamVideo/train/f35_aperture2.4/scene2772/videos/cam06.mp4,a man is walking down the street in a parking lot
MultiCamVideo/train/f35_aperture2.4/scene2772/videos/cam01.mp4,a parking lot with trees and bushes
MultiCamVideo/train/f35_aperture2.4/scene2772/videos/cam03.mp4,a man walking in a parking lot
MultiCamVideo/train/f35_aperture2.4/scene2772/videos/cam10.mp4,a man walking in a parking lot
MultiCamVideo/train/f35_aperture2.4/scene2772/videos/cam05.mp4,a man walking in a parking lot with a shadow
MultiCamVideo/train/f35_aperture2.4/scene2772/videos/cam04.mp4,a man walking across a parking lot in a video game
MultiCamVideo/train/f35_aperture2.4/scene2772/videos/cam02.mp4,a man standing in a parking lot with trees
MultiCamVideo/train/f35_aperture2.4/scene2772/videos/cam09.mp4,a man walking across a parking lot in a video game
MultiCamVideo/train/f35_aperture2.4/scene2772/videos/cam07.mp4,a man walking in a parking lot
MultiCamVideo/train/f35_aperture2.4/scene1080/videos/cam08.mp4,a woman sitting in a chair in a room
MultiCamVideo/train/f35_aperture2.4/scene1080/videos/cam06.mp4,a woman sitting at a table with a glass of wine
MultiCamVideo/train/f35_aperture2.4/scene1080/videos/cam01.mp4,a woman sitting at a table in a room
MultiCamVideo/train/f35_aperture2.4/scene1080/videos/cam03.mp4,a woman sitting on a chair in a room
MultiCamVideo/train/f35_aperture2.4/scene1080/videos/cam10.mp4,a woman sitting at a table in a room
MultiCamVideo/train/f35_aperture2.4/scene1080/videos/cam05.mp4,a woman sitting at a table with a plate of food
MultiCamVideo/train/f35_aperture2.4/scene1080/videos/cam04.mp4,a woman sitting at a table with a knife
MultiCamVideo/train/f35_aperture2.4/scene1080/videos/cam02.mp4,a woman sitting at a table in a room
MultiCamVideo/train/f35_aperture2.4/scene1080/videos/cam09.mp4,a woman sitting on a chair in a large room
MultiCamVideo/train/f35_aperture2.4/scene1080/videos/cam07.mp4,a woman is sitting at a table in a room
MultiCamVideo/train/f35_aperture2.4/scene1187/videos/cam08.mp4,a man is standing in the middle of a field
MultiCamVideo/train/f35_aperture2.4/scene1187/videos/cam06.mp4,a man is holding a bow and arrow in front of a cathedral
MultiCamVideo/train/f35_aperture2.4/scene1187/videos/cam01.mp4,a man is standing in the grass with a frisbee
MultiCamVideo/train/f35_aperture2.4/scene1187/videos/cam03.mp4,a woman is holding a frisbee in a park
MultiCamVideo/train/f35_aperture2.4/scene1187/videos/cam10.mp4,a woman is holding a bat in front of a cathedral
MultiCamVideo/train/f35_aperture2.4/scene1187/videos/cam05.mp4,a woman is standing in the grass with a frisbee
MultiCamVideo/train/f35_aperture2.4/scene1187/videos/cam04.mp4,a woman is throwing a frisbee in a park
MultiCamVideo/train/f35_aperture2.4/scene1187/videos/cam02.mp4,a man is holding a baseball bat in a park
MultiCamVideo/train/f35_aperture2.4/scene1187/videos/cam09.mp4,a man is standing in the grass with a frisbee
MultiCamVideo/train/f35_aperture2.4/scene1187/videos/cam07.mp4,a man is throwing a frisbee in a park
MultiCamVideo/train/f35_aperture2.4/scene1795/videos/cam08.mp4,a man in a black t - shirt pointing at something
MultiCamVideo/train/f35_aperture2.4/scene1795/videos/cam06.mp4,a man in a black t - shirt pointing at something
MultiCamVideo/train/f35_aperture2.4/scene1795/videos/cam01.mp4,a man in a black t - shirt pointing at something
MultiCamVideo/train/f35_aperture2.4/scene1795/videos/cam03.mp4,a man in a black t - shirt pointing at something
MultiCamVideo/train/f35_aperture2.4/scene1795/videos/cam10.mp4,a man in a black t - shirt pointing at something
MultiCamVideo/train/f35_aperture2.4/scene1795/videos/cam05.mp4,a man in a black t - shirt pointing at something
MultiCamVideo/train/f35_aperture2.4/scene1795/videos/cam04.mp4,a man in a t - shirt pointing at something
MultiCamVideo/train/f35_aperture2.4/scene1795/videos/cam02.mp4,a man in a black t - shirt pointing at something
MultiCamVideo/train/f35_aperture2.4/scene1795/videos/cam09.mp4,a man in a black t - shirt pointing at something
MultiCamVideo/train/f35_aperture2.4/scene1795/videos/cam07.mp4,a man in a black t - shirt pointing at something
MultiCamVideo/train/f35_aperture2.4/scene1279/videos/cam08.mp4,a man is standing in the middle of a parking lot
MultiCamVideo/train/f35_aperture2.4/scene1279/videos/cam06.mp4,a person standing in a parking lot with a skateboard
MultiCamVideo/train/f35_aperture2.4/scene1279/videos/cam01.mp4,a man standing in the middle of a parking lot
MultiCamVideo/train/f35_aperture2.4/scene1279/videos/cam03.mp4,a man is standing in the middle of a parking lot
MultiCamVideo/train/f35_aperture2.4/scene1279/videos/cam10.mp4,a person standing in the middle of a parking lot
MultiCamVideo/train/f35_aperture2.4/scene1279/videos/cam05.mp4,a man is standing in the middle of a parking lot
